l=26 s=1;;;;l=24 s=1;;;;l=22 s=1;;;;l=20 s=1;;;;l=18 s=1;;;;l=26 s=1.5;;;;l=24 s=1.5;;;;l=22 s=1.5;;;;l=20 s=1.5;;;;l=18 s=1.5;;;;l=26 s=2;;;;l=24 s=2;;;;l=22 s=2;;;;l=20 s=2;;;;l=18 s=2;
11,336;-10,50592;;;11,336;-11,62422;;;11,336;-17,2212;;;11,336;-13,38382;;;11,336;-24,82271;;;11,336;-8,126306;;;11,336;-11,60379;;;11,336;-19,22307;;;11,336;-12,31175;;;11,336;-12,31175;;;11,336;-8,288534;;;11,336;-8,288534;;;11,336;-14,28978;;;11,336;-14,28978;;;11,336;-16,19728
11,34;-10,51022;;;11,34;-11,63088;;;11,34;-17,29115;;;11,34;-13,44823;;;11,34;-24,41665;;;11,34;-8,133972;;;11,34;-11,62872;;;11,34;-19,30868;;;11,34;-12,33772;;;11,34;-12,33772;;;11,34;-8,332739;;;11,34;-8,332739;;;11,34;-14,1809;;;11,34;-14,1809;;;11,34;-16,24041
11,344;-10,51768;;;11,344;-11,64396;;;11,344;-17,3598;;;11,344;-13,50864;;;11,344;-23,9983;;;11,344;-8,14201;;;11,344;-11,65084;;;11,344;-19,39618;;;11,344;-12,36006;;;11,344;-12,36006;;;11,344;-8,376992;;;11,344;-8,376992;;;11,344;-14,07236;;;11,344;-14,07236;;;11,344;-16,27102
11,348;-10,52865;;;11,348;-11,66406;;;11,348;-17,4265;;;11,348;-13,5644;;;11,348;-23,57323;;;11,348;-8,150277;;;11,348;-11,66982;;;11,348;-19,48519;;;11,348;-12,37858;;;11,348;-12,37858;;;11,348;-8,421231;;;11,348;-8,421231;;;11,348;-13,96411;;;11,348;-13,96411;;;11,348;-16,28955
11,352;-10,54332;;;11,352;-11,69168;;;11,352;-17,49057;;;11,352;-13,61489;;;11,352;-23,14598;;;11,352;-8,15863;;;11,352;-11,68535;;;11,352;-19,57533;;;11,352;-12,39313;;;11,352;-12,39313;;;11,352;-8,465385;;;11,352;-8,465385;;;11,352;-13,85611;;;11,352;-13,85611;;;11,352;-16,29666
11,356;-10,56172;;;11,356;-11,72722;;;11,356;-17,55137;;;11,356;-13,65961;;;11,356;-22,72013;;;11,356;-8,166911;;;11,356;-11,69719;;;11,356;-19,66621;;;11,356;-12,40362;;;11,356;-12,40362;;;11,356;-8,509383;;;11,356;-8,509383;;;11,356;-13,74835;;;11,356;-13,74835;;;11,356;-16,29323
11,36;-10,58367;;;11,36;-11,77097;;;11,36;-17,60827;;;11,36;-13,6981;;;11,36;-22,29843;;;11,36;-8,174969;;;11,36;-11,70512;;;11,36;-19,75739;;;11,36;-12,41001;;;11,36;-12,41001;;;11,36;-8,553143;;;11,36;-8,553143;;;11,36;-13,64079;;;11,36;-13,64079;;;11,36;-16,28032
11,364;-10,60882;;;11,364;-11,82312;;;11,364;-17,66068;;;11,364;-13,73005;;;11,364;-21,88298;;;11,364;-8,182651;;;11,364;-11,70896;;;11,364;-19,84846;;;11,364;-12,41229;;;11,364;-12,41229;;;11,364;-8,596581;;;11,364;-8,596581;;;11,364;-13,53344;;;11,364;-13,53344;;;11,364;-16,25913
11,368;-10,63666;;;11,368;-11,88378;;;11,368;-17,70805;;;11,368;-13,75525;;;11,368;-21,4753;;;11,368;-8,189806;;;11,368;-11,7086;;;11,368;-19,93899;;;11,368;-12,41054;;;11,368;-12,41054;;;11,368;-8,639609;;;11,368;-8,639609;;;11,368;-13,42627;;;11,368;-13,42627;;;11,368;-16,23094
11,372;-10,66653;;;11,372;-11,95294;;;11,372;-17,74994;;;11,372;-13,7736;;;11,372;-21,07648;;;11,372;-8,196296;;;11,372;-11,70399;;;11,372;-20,02854;;;11,372;-12,40486;;;11,372;-12,40486;;;11,372;-8,682137;;;11,372;-8,682137;;;11,372;-13,31929;;;11,372;-13,31929;;;11,372;-16,19711
11,376;-10,69765;;;11,376;-12,03051;;;11,376;-17,78593;;;11,376;-13,78516;;;11,376;-20,68727;;;11,376;-8,201987;;;11,376;-11,6951;;;11,376;-20,1167;;;11,376;-12,39543;;;11,376;-12,39543;;;11,376;-8,724063;;;11,376;-8,724063;;;11,376;-13,21249;;;11,376;-13,21249;;;11,376;-16,15904
11,38;-10,72915;;;11,38;-12,11628;;;11,38;-17,81574;;;11,38;-13,7901;;;11,38;-20,30814;;;11,38;-8,20676;;;11,38;-11,68199;;;11,38;-20,20304;;;11,38;-12,38244;;;11,38;-12,38244;;;11,38;-8,765287;;;11,38;-8,765287;;;11,38;-13,10588;;;11,38;-13,10588;;;11,38;-16,11809
11,384;-10,76011;;;11,384;-12,20994;;;11,384;-17,83916;;;11,384;-13,78871;;;11,384;-19,93938;;;11,384;-8,21051;;;11,384;-11,66475;;;11,384;-20,2872;;;11,384;-12,36617;;;11,384;-12,36617;;;11,384;-8,805705;;;11,384;-8,805705;;;11,384;-12,99949;;;11,384;-12,99949;;;11,384;-16,07559
11,388;-10,78965;;;11,388;-12,31107;;;11,388;-17,85609;;;11,388;-13,78139;;;11,388;-19,58111;;;11,388;-8,213152;;;11,388;-11,64353;;;11,388;-20,3688;;;11,388;-12,34689;;;11,388;-12,34689;;;11,388;-8,845208;;;11,388;-8,845208;;;11,388;-12,8933;;;11,388;-12,8933;;;11,388;-16,03282
11,392;-10,81688;;;11,392;-12,41911;;;11,392;-17,86656;;;11,392;-13,76866;;;11,392;-19,23332;;;11,392;-8,214616;;;11,392;-11,61853;;;11,392;-20,44752;;;11,392;-12,32493;;;11,392;-12,32493;;;11,392;-8,883684;;;11,392;-8,883684;;;11,392;-12,78737;;;11,392;-12,78737;;;11,392;-15,99098
11,396;-10,84105;;;11,396;-12,53338;;;11,396;-17,87067;;;11,396;-13,75112;;;11,396;-18,89594;;;11,396;-8,214853;;;11,396;-11,58999;;;11,396;-20,52308;;;11,396;-12,30066;;;11,396;-12,30066;;;11,396;-8,921021;;;11,396;-8,921021;;;11,396;-12,6817;;;11,396;-12,6817;;;11,396;-15,95119
11,4;-10,86154;;;11,4;-12,65309;;;11,4;-17,86868;;;11,4;-13,72944;;;11,4;-18,56884;;;11,4;-8,213843;;;11,4;-11,55818;;;11,4;-20,59524;;;11,4;-12,27444;;;11,4;-12,27444;;;11,4;-8,957102;;;11,4;-8,957102;;;11,4;-12,57633;;;11,4;-12,57633;;;11,4;-15,91444
11,404;-10,87791;;;11,404;-12,77728;;;11,404;-17,8609;;;11,404;-13,70434;;;11,404;-18,25183;;;11,404;-8,211581;;;11,404;-11,52342;;;11,404;-20,66383;;;11,404;-12,24666;;;11,404;-12,24666;;;11,404;-8,991811;;;11,404;-8,991811;;;11,404;-12,47128;;;11,404;-12,47128;;;11,404;-15,88165
11,408;-10,88994;;;11,408;-12,90487;;;11,408;-17,84778;;;11,408;-13,67661;;;11,408;-17,94469;;;11,408;-8,208089;;;11,408;-11,48605;;;11,408;-20,72872;;;11,408;-12,21774;;;11,408;-12,21774;;;11,408;-9,025031;;;11,408;-9,025031;;;11,408;-12,36661;;;11,408;-12,36661;;;11,408;-15,85363
11,412;-10,89763;;;11,412;-13,03462;;;11,412;-17,8298;;;11,412;-13,64702;;;11,412;-17,64719;;;11,412;-8,203408;;;11,412;-11,44641;;;11,412;-20,78985;;;11,412;-12,18808;;;11,412;-12,18808;;;11,412;-9,056646;;;11,412;-9,056646;;;11,412;-12,26234;;;11,412;-12,26234;;;11,412;-15,83107
11,416;-10,9012;;;11,416;-13,16516;;;11,416;-17,80756;;;11,416;-13,61637;;;11,416;-17,3591;;;11,416;-8,197609;;;11,416;-11,4049;;;11,416;-20,84723;;;11,416;-12,15808;;;11,416;-12,15808;;;11,416;-9,086543;;;11,416;-9,086543;;;11,416;-12,15851;;;11,416;-12,15851;;;11,416;-15,81459
11,42;-10,9011;;;11,42;-13,29498;;;11,42;-17,78169;;;11,42;-13,58546;;;11,42;-17,08017;;;11,42;-8,190775;;;11,42;-11,36189;;;11,42;-20,90092;;;11,42;-12,12816;;;11,42;-12,12816;;;11,42;-9,114608;;;11,42;-9,114608;;;11,42;-12,05519;;;11,42;-12,05519;;;11,42;-15,80468
11,424;-10,89798;;;11,424;-13,42247;;;11,424;-17,75287;;;11,424;-13,55506;;;11,424;-16,81015;;;11,424;-8,183013;;;11,424;-11,31777;;;11,424;-20,95108;;;11,424;-12,09872;;;11,424;-12,09872;;;11,424;-9,140731;;;11,424;-9,140731;;;11,424;-11,9524;;;11,424;-11,9524;;;11,424;-15,80176
11,428;-10,89264;;;11,428;-13,54592;;;11,428;-17,72181;;;11,428;-13,52592;;;11,428;-16,54879;;;11,428;-8,174447;;;11,428;-11,27292;;;11,428;-20,99788;;;11,428;-12,07014;;;11,428;-12,07014;;;11,428;-9,164808;;;11,428;-9,164808;;;11,428;-11,85019;;;11,428;-11,85019;;;11,428;-15,80613
11,432;-10,88598;;;11,432;-13,66357;;;11,432;-17,68923;;;11,432;-13,49873;;;11,432;-16,29586;;;11,432;-8,165215;;;11,432;-11,22773;;;11,432;-21,0416;;;11,432;-12,04279;;;11,432;-12,04279;;;11,432;-9,186738;;;11,432;-9,186738;;;11,432;-11,74863;;;11,432;-11,74863;;;11,432;-15,81803
11,436;-10,87899;;;11,436;-13,77366;;;11,436;-17,65587;;;11,436;-13,47417;;;11,436;-16,05111;;;11,436;-8,155468;;;11,436;-11,18256;;;11,436;-21,08253;;;11,436;-12,01704;;;11,436;-12,01704;;;11,436;-9,206426;;;11,436;-9,206426;;;11,436;-11,64775;;;11,436;-11,64775;;;11,436;-15,83759
11,44;-10,87267;;;11,44;-13,87446;;;11,44;-17,62244;;;11,44;-13,45285;;;11,44;-15,81434;;;11,44;-8,145367;;;11,44;-11,13778;;;11,44;-21,12105;;;11,44;-11,99321;;;11,44;-11,99321;;;11,44;-9,223783;;;11,44;-9,223783;;;11,44;-11,54762;;;11,44;-11,54762;;;11,44;-15,86489
11,444;-10,86796;;;11,444;-13,96437;;;11,444;-17,58967;;;11,444;-13,43532;;;11,444;-15,58531;;;11,444;-8,135078;;;11,444;-11,0937;;;11,444;-21,15756;;;11,444;-11,97162;;;11,444;-11,97162;;;11,444;-9,238732;;;11,444;-9,238732;;;11,444;-11,44828;;;11,444;-11,44828;;;11,444;-15,89988
11,448;-10,86576;;;11,448;-14,04194;;;11,448;-17,55823;;;11,448;-13,4221;;;11,448;-15,36383;;;11,448;-8,124774;;;11,448;-11,05066;;;11,448;-21,19249;;;11,448;-11,95258;;;11,448;-11,95258;;;11,448;-9,251201;;;11,448;-9,251201;;;11,448;-11,34979;;;11,448;-11,34979;;;11,448;-15,94246
11,452;-10,8668;;;11,452;-14,10597;;;11,452;-17,52878;;;11,452;-13,41364;;;11,452;-15,14968;;;11,452;-8,114624;;;11,452;-11,00895;;;11,452;-21,22631;;;11,452;-11,93633;;;11,452;-11,93633;;;11,452;-9,261126;;;11,452;-9,261126;;;11,452;-11,2522;;;11,452;-11,2522;;;11,452;-15,99245
11,456;-10,87169;;;11,456;-14,15555;;;11,456;-17,50196;;;11,456;-13,41031;;;11,456;-14,94269;;;11,456;-8,104798;;;11,456;-10,96884;;;11,456;-21,25952;;;11,456;-11,92314;;;11,456;-11,92314;;;11,456;-9,268456;;;11,456;-9,268456;;;11,456;-11,15556;;;11,456;-11,15556;;;11,456;-16,04958
11,46;-10,88085;;;11,46;-14,19011;;;11,46;-17,47835;;;11,46;-13,41245;;;11,46;-14,74268;;;11,46;-8,095462;;;11,46;-10,93057;;;11,46;-21,29262;;;11,46;-11,91323;;;11,46;-11,91323;;;11,46;-9,273147;;;11,46;-9,273147;;;11,46;-11,05993;;;11,46;-11,05993;;;11,46;-16,11349
11,464;-10,89449;;;11,464;-14,20948;;;11,464;-17,45849;;;11,464;-13,42033;;;11,464;-14,54946;;;11,464;-8,086767;;;11,464;-10,89436;;;11,464;-21,32612;;;11,464;-11,90679;;;11,464;-11,90679;;;11,464;-9,27517;;;11,464;-9,27517;;;11,464;-10,96535;;;11,464;-10,96535;;;11,464;-16,18375
11,468;-10,91262;;;11,468;-14,21385;;;11,468;-17,4429;;;11,468;-13,43416;;;11,468;-14,36288;;;11,468;-8,078862;;;11,468;-10,86041;;;11,468;-21,36053;;;11,468;-11,90398;;;11,468;-11,90398;;;11,468;-9,274505;;;11,468;-9,274505;;;11,468;-10,87189;;;11,468;-10,87189;;;11,468;-16,25986
11,472;-10,93502;;;11,472;-14,2038;;;11,472;-17,43204;;;11,472;-13,45409;;;11,472;-14,18279;;;11,472;-8,071877;;;11,472;-10,82888;;;11,472;-21,39637;;;11,472;-11,90497;;;11,472;-11,90497;;;11,472;-9,271144;;;11,472;-9,271144;;;11,472;-10,77959;;;11,472;-10,77959;;;11,472;-16,3412
11,476;-10,96126;;;11,476;-14,18027;;;11,476;-17,42635;;;11,476;-13,4802;;;11,476;-14,00903;;;11,476;-8,065928;;;11,476;-10,7999;;;11,476;-21,43413;;;11,476;-11,90986;;;11,476;-11,90986;;;11,476;-9,265087;;;11,476;-9,265087;;;11,476;-10,68849;;;11,476;-10,68849;;;11,476;-16,42711
11,48;-10,99072;;;11,48;-14,14447;;;11,48;-17,42619;;;11,48;-13,51252;;;11,48;-13,84147;;;11,48;-8,061116;;;11,48;-10,77358;;;11,48;-21,47431;;;11,48;-11,91876;;;11,48;-11,91876;;;11,48;-9,256351;;;11,48;-9,256351;;;11,48;-10,59865;;;11,48;-10,59865;;;11,48;-16,51682
11,484;-11,02261;;;11,484;-14,09791;;;11,484;-17,43191;;;11,484;-13,55101;;;11,484;-13,67997;;;11,484;-8,057521;;;11,484;-10,75001;;;11,484;-21,51736;;;11,484;-11,93173;;;11,484;-11,93173;;;11,484;-9,244962;;;11,484;-9,244962;;;11,484;-10,51012;;;11,484;-10,51012;;;11,484;-16,6095
11,488;-11,05599;;;11,488;-14,04224;;;11,488;-17,44382;;;11,488;-13,59558;;;11,488;-13,52442;;;11,488;-8,055203;;;11,488;-10,72923;;;11,488;-21,56375;;;11,488;-11,94881;;;11,488;-11,94881;;;11,488;-9,230955;;;11,488;-9,230955;;;11,488;-10,42293;;;11,488;-10,42293;;;11,488;-16,70424
11,492;-11,0898;;;11,492;-13,97926;;;11,492;-17,46216;;;11,492;-13,64604;;;11,492;-13,37469;;;11,492;-8,054205;;;11,492;-10,71127;;;11,492;-21,61389;;;11,492;-11,97001;;;11,492;-11,97001;;;11,492;-9,214377;;;11,492;-9,214377;;;11,492;-10,33714;;;11,492;-10,33714;;;11,492;-16,80009
11,496;-11,12297;;;11,496;-13,9108;;;11,496;-17,48718;;;11,496;-13,70216;;;11,496;-13,23067;;;11,496;-8,054541;;;11,496;-10,69612;;;11,496;-21,66817;;;11,496;-11,99534;;;11,496;-11,99534;;;11,496;-9,195285;;;11,496;-9,195285;;;11,496;-10,25277;;;11,496;-10,25277;;;11,496;-16,89601
11,5;-11,15438;;;11,5;-13,83872;;;11,5;-17,51904;;;11,5;-13,76365;;;11,5;-13,09226;;;11,5;-8,056207;;;11,5;-10,68375;;;11,5;-21,72698;;;11,5;-12,02475;;;11,5;-12,02475;;;11,5;-9,173743;;;11,5;-9,173743;;;11,5;-10,16988;;;11,5;-10,16988;;;11,5;-16,99098
11,504;-11,183;;;11,504;-13,76481;;;11,504;-17,55791;;;11,504;-13,83011;;;11,504;-12,95936;;;11,504;-8,059176;;;11,504;-10,67411;;;11,504;-21,79065;;;11,504;-12,05818;;;11,504;-12,05818;;;11,504;-9,149827;;;11,504;-9,149827;;;11,504;-10,08849;;;11,504;-10,08849;;;11,504;-17,08391
11,508;-11,20791;;;11,508;-13,6908;;;11,508;-17,60387;;;11,508;-13,9011;;;11,508;-12,83188;;;11,508;-8,063397;;;11,508;-10,66711;;;11,508;-21,85948;;;11,508;-12,09553;;;11,508;-12,09553;;;11,508;-9,123616;;;11,508;-9,123616;;;11,508;-10,00865;;;11,508;-10,00865;;;11,508;-17,17377
11,512;-11,22837;;;11,512;-13,61829;;;11,512;-17,65701;;;11,512;-13,9761;;;11,512;-12,70972;;;11,512;-8,068802;;;11,512;-10,66264;;;11,512;-21,93376;;;11,512;-12,13669;;;11,512;-12,13669;;;11,512;-9,095201;;;11,512;-9,095201;;;11,512;-9,930383;;;11,512;-9,930383;;;11,512;-17,25952
11,516;-11,24387;;;11,516;-13,54878;;;11,516;-17,71735;;;11,516;-14,05451;;;11,516;-12,5928;;;11,516;-8,075295;;;11,516;-10,66057;;;11,516;-22,01371;;;11,516;-12,18151;;;11,516;-12,18151;;;11,516;-9,064672;;;11,516;-9,064672;;;11,516;-9,853723;;;11,516;-9,853723;;;11,516;-17,34019
11,52;-11,25413;;;11,52;-13,48361;;;11,52;-17,78489;;;11,52;-14,13566;;;11,52;-12,48105;;;11,52;-8,082766;;;11,52;-10,66074;;;11,52;-22,09955;;;11,52;-12,2298;;;11,52;-12,2298;;;11,52;-9,032129;;;11,52;-9,032129;;;11,52;-9,7787;;;11,52;-9,7787;;;11,52;-17,41492
11,524;-11,25918;;;11,524;-13,42399;;;11,524;-17,85958;;;11,524;-14,21879;;;11,524;-12,37438;;;11,524;-8,091081;;;11,524;-10,66296;;;11,524;-22,19144;;;11,524;-12,28137;;;11,524;-12,28137;;;11,524;-8,997674;;;11,524;-8,997674;;;11,524;-9,705335;;;11,524;-9,705335;;;11,524;-17,48293
11,528;-11,25931;;;11,528;-13,371;;;11,528;-17,94133;;;11,528;-14,30311;;;11,528;-12,27274;;;11,528;-8,100096;;;11,528;-10,66703;;;11,528;-22,28951;;;11,528;-12,33599;;;11,528;-12,33599;;;11,528;-8,961407;;;11,528;-8,961407;;;11,528;-9,633656;;;11,528;-9,633656;;;11,528;-17,54362
11,532;-11,25508;;;11,532;-13,32556;;;11,532;-18,02999;;;11,532;-14,38773;;;11,532;-12,17605;;;11,532;-8,109647;;;11,532;-10,67273;;;11,532;-22,39384;;;11,532;-12,39338;;;11,532;-12,39338;;;11,532;-8,92344;;;11,532;-8,92344;;;11,532;-9,563683;;;11,532;-9,563683;;;11,532;-17,59654
11,536;-11,2473;;;11,536;-13,28847;;;11,536;-18,1254;;;11,536;-14,47174;;;11,536;-12,08424;;;11,536;-8,119561;;;11,536;-10,67981;;;11,536;-22,50448;;;11,536;-12,45325;;;11,536;-12,45325;;;11,536;-8,883872;;;11,536;-8,883872;;;11,536;-9,495435;;;11,536;-9,495435;;;11,536;-17,64141
11,54;-11,23694;;;11,54;-13,26041;;;11,54;-18,22732;;;11,54;-14,55417;;;11,54;-11,99727;;;11,54;-8,129653;;;11,54;-10,688;;;11,54;-22,62142;;;11,54;-12,51529;;;11,54;-12,51529;;;11,54;-8,842813;;;11,54;-8,842813;;;11,54;-9,428927;;;11,54;-9,428927;;;11,54;-17,67816
11,544;-11,22511;;;11,544;-13,24193;;;11,544;-18,33547;;;11,544;-14,63404;;;11,544;-11,91507;;;11,544;-8,139737;;;11,544;-10,69704;;;11,544;-22,74461;;;11,544;-12,57914;;;11,544;-12,57914;;;11,544;-8,800367;;;11,544;-8,800367;;;11,544;-9,364175;;;11,544;-9,364175;;;11,544;-17,70692
11,548;-11,21301;;;11,548;-13,23347;;;11,548;-18,44951;;;11,548;-14,71034;;;11,548;-11,8376;;;11,548;-8,149619;;;11,548;-10,70662;;;11,548;-22,87393;;;11,548;-12,64443;;;11,548;-12,64443;;;11,548;-8,756638;;;11,548;-8,756638;;;11,548;-9,301189;;;11,548;-9,301189;;;11,548;-17,72801
11,552;-11,20182;;;11,552;-13,23536;;;11,552;-18,56905;;;11,552;-14,7821;;;11,552;-11,7648;;;11,552;-8,159108;;;11,552;-10,71645;;;11,552;-23,00923;;;11,552;-12,71075;;;11,552;-12,71075;;;11,552;-8,71172;;;11,552;-8,71172;;;11,552;-9,239979;;;11,552;-9,239979;;;11,552;-17,74195
11,556;-11,1927;;;11,556;-13,24783;;;11,556;-18,69365;;;11,556;-14,84838;;;11,556;-11,69663;;;11,556;-8,168018;;;11,556;-10,72621;;;11,556;-23,15029;;;11,556;-12,7777;;;11,556;-12,7777;;;11,556;-8,665715;;;11,556;-8,665715;;;11,556;-9,18055;;;11,556;-9,18055;;;11,556;-17,74939
11,56;-11,18668;;;11,56;-13,27098;;;11,56;-18,82278;;;11,56;-14,90831;;;11,56;-11,63304;;;11,56;-8,176167;;;11,56;-10,7356;;;11,56;-23,29681;;;11,56;-12,84482;;;11,56;-12,84482;;;11,56;-8,618712;;;11,56;-8,618712;;;11,56;-9,122905;;;11,56;-9,122905;;;11,56;-17,75117
11,564;-11,18464;;;11,564;-13,30484;;;11,564;-18,95587;;;11,564;-14,9611;;;11,564;-11,574;;;11,564;-8,183391;;;11,564;-10,7443;;;11,564;-23,44844;;;11,564;-12,91166;;;11,564;-12,91166;;;11,564;-8,570801;;;11,564;-8,570801;;;11,564;-9,067047;;;11,564;-9,067047;;;11,564;-17,74821
11,568;-11,1873;;;11,568;-13,34931;;;11,568;-19,09227;;;11,568;-15,00609;;;11,568;-11,51946;;;11,568;-8,189531;;;11,568;-10,752;;;11,568;-23,60474;;;11,568;-12,97776;;;11,568;-12,97776;;;11,568;-8,522061;;;11,568;-8,522061;;;11,568;-9,012975;;;11,568;-9,012975;;;11,568;-17,74154
11,572;-11,19512;;;11,572;-13,40419;;;11,572;-19,23129;;;11,572;-15,04275;;;11,572;-11,46938;;;11,572;-8,194456;;;11,572;-10,7584;;;11,572;-23,7652;;;11,572;-13,04263;;;11,572;-13,04263;;;11,572;-8,472573;;;11,572;-8,472573;;;11,572;-8,960684;;;11,572;-8,960684;;;11,572;-17,73224
11,576;-11,20834;;;11,576;-13,46915;;;11,576;-19,37215;;;11,576;-15,07072;;;11,576;-11,42375;;;11,576;-8,198053;;;11,576;-10,7632;;;11,576;-23,92924;;;11,576;-13,10583;;;11,576;-13,10583;;;11,576;-8,422407;;;11,576;-8,422407;;;11,576;-8,910167;;;11,576;-8,910167;;;11,576;-17,72143
11,58;-11,22694;;;11,58;-13,54375;;;11,58;-19,51403;;;11,58;-15,08981;;;11,58;-11,38251;;;11,58;-8,200232;;;11,58;-10,76613;;;11,58;-24,09617;;;11,58;-13,16687;;;11,58;-13,16687;;;11,58;-8,371629;;;11,58;-8,371629;;;11,58;-8,861416;;;11,58;-8,861416;;;11,58;-17,71024
11,584;-11,25065;;;11,584;-13,62741;;;11,584;-19,65606;;;11,584;-15,10001;;;11,584;-11,34565;;;11,584;-8,200926;;;11,584;-10,76694;;;11,584;-24,26523;;;11,584;-13,22532;;;11,584;-13,22532;;;11,584;-8,320297;;;11,584;-8,320297;;;11,584;-8,814419;;;11,584;-8,814419;;;11,584;-17,69978
11,588;-11,27892;;;11,588;-13,71941;;;11,588;-19,79733;;;11,588;-15,10151;;;11,588;-11,31313;;;11,588;-8,200102;;;11,588;-10,7654;;;11,588;-24,43558;;;11,588;-13,28074;;;11,588;-13,28074;;;11,588;-8,268468;;;11,588;-8,268468;;;11,588;-8,76916;;;11,588;-8,76916;;;11,588;-17,69114
11,592;-11,311;;;11,592;-13,81887;;;11,592;-19,93688;;;11,592;-15,09465;;;11,592;-11,28492;;;11,592;-8,197752;;;11,592;-10,76129;;;11,592;-24,60629;;;11,592;-13,33274;;;11,592;-13,33274;;;11,592;-8,216187;;;11,592;-8,216187;;;11,592;-8,725625;;;11,592;-8,725625;;;11,592;-17,68534
11,596;-11,3459;;;11,596;-13,92475;;;11,596;-20,07376;;;11,596;-15,07997;;;11,596;-11,26101;;;11,596;-8,193898;;;11,596;-10,75446;;;11,596;-24,77634;;;11,596;-13,38097;;;11,596;-13,38097;;;11,596;-8,163497;;;11,596;-8,163497;;;11,596;-8,683791;;;11,596;-8,683791;;;11,596;-17,68336
11,6;-11,38246;;;11,6;-14,03583;;;11,6;-20,20703;;;11,6;-15,05813;;;11,6;-11,24136;;;11,6;-8,188591;;;11,6;-10,74476;;;11,6;-24,94468;;;11,6;-13,42511;;;11,6;-13,42511;;;11,6;-8,110434;;;11,6;-8,110434;;;11,6;-8,643639;;;11,6;-8,643639;;;11,6;-17,68611
11,604;-11,41942;;;11,604;-14,15071;;;11,604;-20,33576;;;11,604;-15,02996;;;11,604;-11,22596;;;11,604;-8,18191;;;11,604;-10,7321;;;11,604;-25,11016;;;11,604;-13,4649;;;11,604;-13,4649;;;11,604;-8,057031;;;11,604;-8,057031;;;11,604;-8,60514;;;11,604;-8,60514;;;11,604;-17,69443
11,608;-11,45543;;;11,608;-14,26781;;;11,608;-20,45908;;;11,608;-14,99635;;;11,608;-11,21478;;;11,608;-8,173962;;;11,608;-10,71642;;;11,608;-25,27163;;;11,608;-13,50014;;;11,608;-13,50014;;;11,608;-8,003309;;;11,608;-8,003309;;;11,608;-8,568271;;;11,608;-8,568271;;;11,608;-17,70907
11,612;-11,48913;;;11,612;-14,38536;;;11,612;-20,5762;;;11,612;-14,9583;;;11,612;-11,20781;;;11,612;-8,164878;;;11,612;-10,6977;;;11,612;-25,42791;;;11,612;-13,53071;;;11,612;-13,53071;;;11,612;-7,949292;;;11,612;-7,949292;;;11,612;-8,532999;;;11,612;-8,532999;;;11,612;-17,73071
11,616;-11,51927;;;11,616;-14,50144;;;11,616;-20,68642;;;11,616;-14,91683;;;11,616;-11,20501;;;11,616;-8,154811;;;11,616;-10,67596;;;11,616;-25,57786;;;11,616;-13,55652;;;11,616;-13,55652;;;11,616;-7,894996;;;11,616;-7,894996;;;11,616;-8,499291;;;11,616;-8,499291;;;11,616;-17,75995
11,62;-11,54471;;;11,62;-14,61397;;;11,62;-20,78919;;;11,62;-14,87303;;;11,62;-11,20638;;;11,62;-8,143934;;;11,62;-10,65125;;;11,62;-25,72035;;;11,62;-13,57758;;;11,62;-13,57758;;;11,62;-7,840431;;;11,62;-7,840431;;;11,62;-8,467113;;;11,62;-8,467113;;;11,62;-17,7973
11,624;-11,56456;;;11,624;-14,7208;;;11,624;-20,88409;;;11,624;-14,82796;;;11,624;-11,21188;;;11,624;-8,132438;;;11,624;-10,62369;;;11,624;-25,85435;;;11,624;-13,59396;;;11,624;-13,59396;;;11,624;-7,785608;;;11,624;-7,785608;;;11,624;-8,436428;;;11,624;-8,436428;;;11,624;-17,8432
11,628;-11,57819;;;11,628;-14,8197;;;11,628;-20,97086;;;11,628;-14,78267;;;11,628;-11,22152;;;11,628;-8,120524;;;11,628;-10,59341;;;11,628;-25,97895;;;11,628;-13,6058;;;11,628;-13,6058;;;11,628;-7,73053;;;11,628;-7,73053;;;11,628;-8,407193;;;11,628;-8,407193;;;11,628;-17,89799
11,632;-11,58532;;;11,632;-14,90849;;;11,632;-21,04944;;;11,632;-14,73819;;;11,632;-11,23526;;;11,632;-8,108404;;;11,632;-10,56057;;;11,632;-26,09336;;;11,632;-13,61332;;;11,632;-13,61332;;;11,632;-7,6752;;;11,632;-7,6752;;;11,632;-8,379365;;;11,632;-8,379365;;;11,632;-17,96196
11,636;-11,58599;;;11,636;-14,98507;;;11,636;-21,11995;;;11,636;-14,69551;;;11,636;-11,25308;;;11,636;-8,096293;;;11,636;-10,52539;;;11,636;-26,19697;;;11,636;-13,61678;;;11,636;-13,61678;;;11,636;-7,619617;;;11,636;-7,619617;;;11,636;-8,352901;;;11,636;-8,352901;;;11,636;-18,03528
11,64;-11,58061;;;11,64;-15,04755;;;11,64;-21,18267;;;11,64;-14,65555;;;11,64;-11,27498;;;11,64;-8,084412;;;11,64;-10,48808;;;11,64;-26,28939;;;11,64;-13,61652;;;11,64;-13,61652;;;11,64;-7,563781;;;11,64;-7,563781;;;11,64;-8,32775;;;11,64;-8,32775;;;11,64;-18,11807
